ID,Title,Description,Acceptance,Test_Method,Tools,Dev_Status,Review1_Status,Regression_Status,Files,Dependencies,Notes
ISSUE-0062,TODO: dry_run preview（返回前 N 条解析结果 + 错误行）（验收：API）,From TODO-全量Issue拆分.md §2: dry_run preview（返回前 N 条解析结果 + 错误行）（验收：API）,Implement and verify: dry_run preview（返回前 N 条解析结果 + 错误行）（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/admin/imports.py | backend/tests/test_admin_imports_json.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0063,TODO: import record：imports 表写入（验收：DB）,From TODO-全量Issue拆分.md §2: import record：imports 表写入（验收：DB）,Implement and verify: import record：imports 表写入（验收：DB）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/admin/imports.py | backend/tests/test_admin_imports_json.py,ISSUE-0002,priority:P0 milestone:M1 component:db estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0064,TODO: import rollback（disable/delete）（验收：API+DB）,From TODO-全量Issue拆分.md §2: import rollback（disable/delete）（验收：API+DB）,Implement and verify: import rollback（disable/delete）（验收：API+DB）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/admin/imports.py | backend/tests/test_admin_imports_json.py,ISSUE-0002,priority:P0 milestone:M1 component:db estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0065,TODO: random_key 生成与索引（验收：DB 索引 + API）,From TODO-全量Issue拆分.md §2: random_key 生成与索引（验收：DB 索引 + API）,Implement and verify: random_key 生成与索引（验收：DB 索引 + API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/db/images_upsert.py | backend/tests/test_images_upsert.py | backend/tests/test_random_key_index.py,ISSUE-0002,priority:P0 milestone:M1 component:db estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0066,TODO: `GET /random` image 模式（验收：API）,From TODO-全量Issue拆分.md §2: `GET /random` image 模式（验收：API）,Implement and verify: `GET /random` image 模式（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/app/core/http_stream.py | backend/app/db/random_pick.py | backend/tests/test_random_image_mode.py | backend/app/main.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0067,TODO: `GET /random?format=json`（验收：API）,From TODO-全量Issue拆分.md §2: `GET /random?format=json`（验收：API）,Implement and verify: `GET /random?format=json`（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/tests/test_random_image_mode.py | backend/app/main.py | backend/tests/test_admin_imports_json.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok assumption:security.hide_origin_url_in_public_json_default:true
ISSUE-0068,TODO: `redirect=1` 302 到 `/i/{id}.{ext}`（验收：API）,From TODO-全量Issue拆分.md §2: `redirect=1` 302 到 `/i/{id}.{ext}`（验收：API）,Implement and verify: `redirect=1` 302 到 `/i/{id}.{ext}`（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/public/random.py | backend/tests/test_random_image_mode.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0069,TODO: `/i/{id}.{ext}` 流式反代（验收：API）,From TODO-全量Issue拆分.md §2: `/i/{id}.{ext}` 流式反代（验收：API）,Implement and verify: `/i/{id}.{ext}` 流式反代（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/public/images.py | backend/app/db/images_get.py | backend/app/main.py | backend/tests/test_image_proxy.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0070,TODO: httpx 流式回源 `i.pximg.net`（验收：大图不爆内存）,From TODO-全量Issue拆分.md §3: httpx 流式回源 `i.pximg.net`（验收：大图不爆内存）,Implement and verify: httpx 流式回源 `i.pximg.net`（验收：大图不爆内存）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/tests/test_http_stream.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0071,TODO: 固定 `Referer: https://www.pixiv.net/`（验收：403→200）,From TODO-全量Issue拆分.md §3: 固定 `Referer: https://www.pixiv.net/`（验收：403→200）,Implement and verify: 固定 `Referer: https://www.pixiv.net/`（验收：403→200）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/tests/test_http_stream.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0072,TODO: 客户端断连时取消上游请求（验收：日志与资源释放）,From TODO-全量Issue拆分.md §3: 客户端断连时取消上游请求（验收：日志与资源释放）,Implement and verify: 客户端断连时取消上游请求（验收：日志与资源释放）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/core/http_stream.py | backend/tests/test_http_stream.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0073,TODO: 图片响应头：,From TODO-全量Issue拆分.md §3: 图片响应头：,Implement and verify: 图片响应头：,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/api/public/images.py | backend/tests/test_image_proxy.py,ISSUE-0002,priority:P0 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok note:cache:/i long /random no-store
ISSUE-0074,TODO: Range 支持（可选）与透传（验收：curl -r）,From TODO-全量Issue拆分.md §3: Range 支持（可选）与透传（验收：curl -r）,Implement and verify: Range 支持（可选）与透传（验收：curl -r）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/core/http_stream.py | backend/app/api/public/images.py | backend/app/api/public/random.py | backend/tests/test_image_proxy.py,ISSUE-0002,priority:P1 milestone:M1 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0075,TODO: claim 算法（UPDATE…RETURNING）+ lock TTL（验收：TEST 多 worker 不重复）,From TODO-全量Issue拆分.md §4: claim 算法（UPDATE…RETURNING）+ lock TTL（验收：TEST 多 worker 不重复）,Implement and verify: claim 算法（UPDATE…RETURNING）+ lock TTL（验收：TEST 多 worker 不重复）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/jobs/claim.py | backend/tests/test_jobs_claim.py | docs/reviews/ISSUE-0075.md,ISSUE-0002,priority:P0 milestone:M0 component:worker estimate:S todo:derived superseded_by:ISSUE-0017 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0076,TODO: job 状态机（pending→running→completed/failed/dlq）（验收：TEST）,From TODO-全量Issue拆分.md §4: job 状态机（pending→running→completed/failed/dlq）（验收：TEST）,Implement and verify: job 状态机（pending→running→completed/failed/dlq）（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/jobs/model.py | backend/app/jobs/backoff.py | backend/tests/test_job_fsm.py | docs/reviews/ISSUE-0076.md,ISSUE-0002,priority:P0 milestone:M0 component:backend estimate:S todo:derived superseded_by:ISSUE-0018 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0077,TODO: backoff 计算（验收：TEST）,From TODO-全量Issue拆分.md §4: backoff 计算（验收：TEST）,Implement and verify: backoff 计算（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/jobs/backoff.py | backend/tests/test_job_fsm.py | docs/reviews/ISSUE-0077.md,ISSUE-0002,priority:P0 milestone:M0 component:backend estimate:S todo:derived superseded_by:ISSUE-0018 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0078,TODO: Jobs API：list/detail/retry/cancel/move-to-dlq（验收：API）,From TODO-全量Issue拆分.md §4: Jobs API：list/detail/retry/cancel/move-to-dlq（验收：API）,Implement and verify: Jobs API：list/detail/retry/cancel/move-to-dlq（验收：API）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0078.md,ISSUE-0002,priority:P0 milestone:M0 component:worker estimate:S todo:derived superseded_by:ISSUE-0172|ISSUE-0173 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0079,TODO: UI：Jobs 页面可看可操作（验收：UI）,From TODO-全量Issue拆分.md §4: UI：Jobs 页面可看可操作（验收：UI）,Implement and verify: UI：Jobs 页面可看可操作（验收：UI）,pwsh -NoProfile -File scripts/test_frontend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0079.md,ISSUE-0002,priority:P0 milestone:M0 component:frontend estimate:S todo:derived superseded_by:ISSUE-0193 done_at:2026-02-10 validation_limited:test_frontend_skipped(frontend_missing) evidence:pwsh -NoProfile -File scripts/test_frontend.ps1:skipped
ISSUE-0080,TODO: 加密模块（Fernet/AES-GCM）封装（验收：TEST）,From TODO-全量Issue拆分.md §5: 加密模块（Fernet/AES-GCM）封装（验收：TEST）,Implement and verify: 加密模块（Fernet/AES-GCM）封装（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/core/crypto.py | backend/tests/test_crypto.py | docs/reviews/ISSUE-0080.md,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived superseded_by:ISSUE-0008 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0081,TODO: refresh_token write-only（验收：API 不回显）,From TODO-全量Issue拆分.md §5: refresh_token write-only（验收：API 不回显）,Implement and verify: refresh_token write-only（验收：API 不回显）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0081.md,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived superseded_by:ISSUE-0154|ISSUE-0155|ISSUE-0156|ISSUE-0157|ISSUE-0240 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0082,TODO: tokens CRUD（验收：API+UI）,From TODO-全量Issue拆分.md §5: tokens CRUD（验收：API+UI）,Implement and verify: tokens CRUD（验收：API+UI）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0082.md,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived superseded_by:ISSUE-0154|ISSUE-0155|ISSUE-0156|ISSUE-0157|ISSUE-0190 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0083,TODO: Pixiv OAuth refresh flow（验收：真实 token 可刷新）,From TODO-全量Issue拆分.md §5: Pixiv OAuth refresh flow（验收：真实 token 可刷新）,Implement and verify: Pixiv OAuth refresh flow（验收：真实 token 可刷新）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/pixiv/oauth.py | backend/app/pixiv/__init__.py | backend/tests/test_pixiv_oauth.py,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok manual_verify:call app.pixiv.oauth.refresh_access_token with real refresh_token and valid PixivOauthConfig
ISSUE-0084,TODO: access token 缓存（内存）+ expireTimestamp（验收：减少 refresh 次数）,From TODO-全量Issue拆分.md §5: access token 缓存（内存）+ expireTimestamp（验收：减少 refresh 次数）,Implement and verify: access token 缓存（内存）+ expireTimestamp（验收：减少 refresh 次数）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/pixiv/access_token_cache.py | backend/tests/test_access_token_cache.py,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0085,TODO: refresh 失败退避（400/401/403 长 backoff；网络短 backoff）（验收：TEST）,From TODO-全量Issue拆分.md §5: refresh 失败退避（400/401/403 长 backoff；网络短 backoff）（验收：TEST）,Implement and verify: refresh 失败退避（400/401/403 长 backoff；网络短 backoff）（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/pixiv/refresh_backoff.py | backend/tests/test_refresh_backoff.py,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0086,TODO: token 策略：round_robin/least_error/weighted（验收：TEST）,From TODO-全量Issue拆分.md §5: token 策略：round_robin/least_error/weighted（验收：TEST）,Implement and verify: token 策略：round_robin/least_error/weighted（验收：TEST）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/pixiv/token_strategy.py | backend/tests/test_token_strategy.py,ISSUE-0002,priority:P0 milestone:M3 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0087,TODO: proxy_endpoints CRUD（验收：API+UI）,From TODO-全量Issue拆分.md §6: proxy_endpoints CRUD（验收：API+UI）,Implement and verify: proxy_endpoints CRUD（验收：API+UI）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0087.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0158|ISSUE-0159|ISSUE-0160|ISSUE-0161|ISSUE-0191|ISSUE-0200 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0088,TODO: proxy password write-only（验收：API 不回显）,From TODO-全量Issue拆分.md §6: proxy password write-only（验收：API 不回显）,Implement and verify: proxy password write-only（验收：API 不回显）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0088.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0158|ISSUE-0159|ISSUE-0160|ISSUE-0161|ISSUE-0240 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0089,TODO: 手工导入多行 URI（冲突策略）（验收：API+UI）,From TODO-全量Issue拆分.md §6: 手工导入多行 URI（冲突策略）（验收：API+UI）,Implement and verify: 手工导入多行 URI（冲突策略）（验收：API+UI）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0089.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0159|ISSUE-0191 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0090,TODO: easy_proxies auth（可选 password）+ export（验收：API+TEST mock）,From TODO-全量Issue拆分.md §6: easy_proxies auth（可选 password）+ export（验收：API+TEST mock）,Implement and verify: easy_proxies auth（可选 password）+ export（验收：API+TEST mock）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/easy_proxies/client.py | backend/app/easy_proxies/__init__.py | backend/tests/test_easy_proxies_client.py,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0091,"TODO: easy_proxies 导入 job（source=easy_proxies, source_ref=baseUrl）（验收：UI）","From TODO-全量Issue拆分.md §6: easy_proxies 导入 job（source=easy_proxies, source_ref=baseUrl）（验收：UI）","Implement and verify: easy_proxies 导入 job（source=easy_proxies, source_ref=baseUrl）（验收：UI）",pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,docs/reviews/ISSUE-0091.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0160|ISSUE-0180|ISSUE-0204 done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok
ISSUE-0092,TODO: auto refresh 定时任务（验收：METRICS/日志）,From TODO-全量Issue拆分.md §6: auto refresh 定时任务（验收：METRICS/日志）,Implement and verify: auto refresh 定时任务（验收：METRICS/日志）,pwsh -NoProfile -File scripts/test_backend.ps1,none,DONE,DONE,TODO,backend/app/easy_proxies/auto_refresh.py | backend/app/worker.py | backend/tests/test_easy_proxies_auto_refresh.py,ISSUE-0002,priority:P1 milestone:M2 component:observability estimate:S todo:derived done_at:2026-02-10 evidence:pwsh -NoProfile -File scripts/test_backend.ps1:ok env:EASY_PROXIES_BASE_URL|EASY_PROXIES_REFRESH_INTERVAL_SECONDS|EASY_PROXIES_CONFLICT_POLICY
ISSUE-0093,TODO: proxy_probe job（验收：API+DB 更新 latency）,From TODO-全量Issue拆分.md §6: proxy_probe job（验收：API+DB 更新 latency）,Implement and verify: proxy_probe job（验收：API+DB 更新 latency）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0093.md,ISSUE-0002,priority:P0 milestone:M2 component:db estimate:S todo:derived superseded_by:ISSUE-0161|ISSUE-0179|ISSUE-0205|ISSUE-0233 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0094,TODO: 健康评分与过滤（验收：random/hydrate 只用健康 proxy）,From TODO-全量Issue拆分.md §6: 健康评分与过滤（验收：random/hydrate 只用健康 proxy）,Implement and verify: 健康评分与过滤（验收：random/hydrate 只用健康 proxy）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0094.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0101|ISSUE-0158|ISSUE-0179 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0095,TODO: blacklist 策略（失败阈值→blacklisted_until）（验收：DB）,From TODO-全量Issue拆分.md §6: blacklist 策略（失败阈值→blacklisted_until）（验收：DB）,Implement and verify: blacklist 策略（失败阈值→blacklisted_until）（验收：DB）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0095.md,ISSUE-0002,priority:P1 milestone:M2 component:db estimate:S todo:derived superseded_by:ISSUE-0179 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0096,TODO: proxy_pools CRUD（验收：UI）,From TODO-全量Issue拆分.md §7: proxy_pools CRUD（验收：UI）,Implement and verify: proxy_pools CRUD（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0096.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0162|ISSUE-0163|ISSUE-0164|ISSUE-0191 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0097,TODO: pool_endpoints 管理（enabled/weight）（验收：UI）,From TODO-全量Issue拆分.md §7: pool_endpoints 管理（enabled/weight）（验收：UI）,Implement and verify: pool_endpoints 管理（enabled/weight）（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0097.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0165|ISSUE-0191 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0098,TODO: rendezvous hashing primary 绑定（验收：TEST）,From TODO-全量Issue拆分.md §7: rendezvous hashing primary 绑定（验收：TEST）,Implement and verify: rendezvous hashing primary 绑定（验收：TEST）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0098.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0167 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0099,TODO: bindings 表维护（recompute）（验收：API+UI）,From TODO-全量Issue拆分.md §7: bindings 表维护（recompute）（验收：API+UI）,Implement and verify: bindings 表维护（recompute）（验收：API+UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0099.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0166|ISSUE-0167|ISSUE-0168|ISSUE-0169|ISSUE-0192 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0100,TODO: override TTL（验收：TEST + UI 显示倒计时）,From TODO-全量Issue拆分.md §7: override TTL（验收：TEST + UI 显示倒计时）,Implement and verify: override TTL（验收：TEST + UI 显示倒计时）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0100.md,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived superseded_by:ISSUE-0168|ISSUE-0169|ISSUE-0192 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0101,TODO: failover：proxy_connect/proxy_auth → override；rate_limit → token backoff（验收：TEST）,From TODO-全量Issue拆分.md §7: failover：proxy_connect/proxy_auth → override；rate_limit → token backoff（验收：TEST）,Implement and verify: failover：proxy_connect/proxy_auth → override；rate_limit → token backoff（验收：TEST）,py -3.11 -m pytest -q backend/tests -k failover_policy,none,DONE,DONE,TODO,backend/app/core/failover.py | backend/tests/test_failover_policy.py,ISSUE-0002,priority:P0 milestone:M2 component:backend estimate:S todo:derived done_at:2026-02-10 evidence:pytest_failover_policy:ok
ISSUE-0102,TODO: Pixiv App API client：`/v1/illust/detail`（验收：真实返回解析）,From TODO-全量Issue拆分.md §8: Pixiv App API client：`/v1/illust/detail`（验收：真实返回解析）,Implement and verify: Pixiv App API client：`/v1/illust/detail`（验收：真实返回解析）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0102.md,ISSUE-0002,priority:P0 milestone:M4 component:backend estimate:S todo:derived superseded_by:ISSUE-0177 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0103,TODO: normalize：width/height/orientation/aspect（验收：TEST）,From TODO-全量Issue拆分.md §8: normalize：width/height/orientation/aspect（验收：TEST）,Implement and verify: normalize：width/height/orientation/aspect（验收：TEST）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0103.md,ISSUE-0002,priority:P0 milestone:M4 component:backend estimate:S todo:derived superseded_by:ISSUE-0177 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0104,TODO: normalize：tags(name/translated_name) 去重（验收：TEST）,From TODO-全量Issue拆分.md §8: normalize：tags(name/translated_name) 去重（验收：TEST）,Implement and verify: normalize：tags(name/translated_name) 去重（验收：TEST）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0104.md,ISSUE-0002,priority:P0 milestone:M4 component:backend estimate:S todo:derived superseded_by:ISSUE-0177 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0105,TODO: persist：更新 images、upsert tags、sync image_tags（验收：DB）,From TODO-全量Issue拆分.md §8: persist：更新 images、upsert tags、sync image_tags（验收：DB）,Implement and verify: persist：更新 images、upsert tags、sync image_tags（验收：DB）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0105.md,ISSUE-0002,priority:P0 milestone:M4 component:db estimate:S todo:derived superseded_by:ISSUE-0177 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0106,TODO: hydrate job handler（验收：Jobs UI 可看到成功/失败）,From TODO-全量Issue拆分.md §8: hydrate job handler（验收：Jobs UI 可看到成功/失败）,Implement and verify: hydrate job handler（验收：Jobs UI 可看到成功/失败）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0106.md,ISSUE-0002,priority:P0 milestone:M4 component:worker estimate:S todo:derived superseded_by:ISSUE-0172|ISSUE-0177|ISSUE-0193 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0107,TODO: backfill run（hydration_runs）创建/暂停/恢复/取消（验收：UI）,From TODO-全量Issue拆分.md §8: backfill run（hydration_runs）创建/暂停/恢复/取消（验收：UI）,Implement and verify: backfill run（hydration_runs）创建/暂停/恢复/取消（验收：UI）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0107.md,ISSUE-0002,priority:P0 milestone:M4 component:backend estimate:S todo:derived superseded_by:ISSUE-0170|ISSUE-0171|ISSUE-0193 done_at:2026-02-10 evidence:validate_issues_csv:ok
ISSUE-0108,TODO: opportunistic hydrate（random 命中缺元信息时入队）（验收：METRICS）,From TODO-全量Issue拆分.md §8: opportunistic hydrate（random 命中缺元信息时入队）（验收：METRICS）,Implement and verify: opportunistic hydrate（random 命中缺元信息时入队）（验收：METRICS）,py -3.11 .codex/skills/plan/scripts/validate_issues_csv.py issues/2026-02-10_15-43-12-new-pixiv-api-delivery.csv,none,DONE,DONE,TODO,docs/reviews/ISSUE-0108.md,ISSUE-0002,priority:P1 milestone:M4 component:observability estimate:S todo:derived superseded_by:ISSUE-0242|ISSUE-0243 done_at:2026-02-10 evidence:validate_issues_csv:ok
